X_0,X_1,X_2,X_3,X_4,X_5,vickers
0.9577169127428666,1.8637894706868186,-0.016940439871835158,-1.6688894453814889,-1.1394669969405717,0.30071969749632216,-0.0806277304915952
0.9751730015207826,1.8850605988017157,-0.06769044111275882,-1.6611340025356784,-1.1530499410280828,0.2917012519764261,-0.07256655207238857
0.938535736954985,1.8406929106273584,0.005795000865923053,-1.6776935310051497,-1.1247221295041054,0.3021530884413166,-0.07491224743810046
0.937839456809724,1.8398599063555225,-0.09019117990914649,-1.6780188092303268,-1.1241904121531785,0.2788062531857093,-0.06550934955436362
0.942315302643554,1.8452212301575415,-0.08960318437892524,-1.675934867577506,-1.1276127040338695,0.2798092010526724,-0.06508226561151612
0.9298306578837829,1.8303055327242526,-0.09940015845828484,-1.6817894073679307,-1.118092101354195,0.275066023546983,-0.072198187591762
0.9201338781155195,1.8188038034679528,-0.10931855547099707,-1.6864273840986732,-1.1107517491645893,0.27088947240781225,0.0015134970564898782
0.9020583107675082,1.797556257627713,-0.09396418373707718,-1.6952903978081326,-1.0971942927729126,0.27112930821205306,0.060147720607618346
0.8795153903449415,1.7714048906116935,0.08589749246212056,-1.7067539741603872,-1.080512613614862,0.30769814452316163,0.2112873557795533
0.879248971898407,1.7710981122753193,0.08650805050063295,-1.7068922509924038,-1.0803169546034166,0.30777488312141926,0.17610435575605077
0.8788629292442608,1.7706536820538108,0.08739265838390745,-1.7070927331078014,-1.0800335044201963,0.30788592049863334,0.1053290996029024
0.8787991671441988,1.7705802868967275,0.08753875682221113,-1.7071258598630306,-1.0799866943623286,0.3079042424417009,0.08823295532736496
0.8787134442996763,1.7704816180020448,0.08773516913319007,-1.7071704020295666,-1.0799237652542115,0.30792886675639614,0.057684986404367304
0.9442420400691466,1.8475339507270785,0.008827464482289719,-1.6750428847224068,-1.1290890476976956,0.30412949901637926,-0.06035125783352081
0.8759675196465239,1.7673239052068468,0.09125198056601129,-1.708600849188831,-1.0779098776808895,0.3080871429453751,0.14827364387611172
0.875849863188261,1.7671887304865206,0.09151353185881224,-1.7086622988250593,-1.0778236693472958,0.3081188513177146,0.1279474954988736
0.8756430016003596,1.7669510936558264,0.09197336392326154,-1.7087703701434918,-1.0776721156547953,0.3081745602503096,0.08037882035719024
0.8755746831983087,1.7668726183981103,0.09212522227394505,-1.7088060707858017,-1.0776220678915076,0.3081929475059038,0.05636627098510664
0.8755174795463411,1.7668069129945736,0.09225237226299025,-1.7088359666581643,-1.0775801641673368,0.3082083390318852,0.020582875372022497
0.9476533917463948,1.851635809918759,0.004499825518579249,-1.6734710831846442,-1.131707599218366,0.3038175297813906,-0.059626589812037376
0.9534276053643153,1.858599572719506,-0.08690220949401875,-1.6708322233557147,-1.1361534202125334,0.28261933480096857,-0.0679234174068787
0.8748228248881516,1.7660092119710078,0.09163716548316213,-1.7091992544873946,-1.0770714318028558,0.30790823171347165,0.1695712394825148
0.8745177002976865,1.765658938482845,0.09229993392485193,-1.7093589712826538,-1.0768480471137032,0.30798673968249896,0.12105567469127676
0.8743536857733715,1.7654706836479839,0.09265616989928835,-1.709444860651777,-1.0767279891900359,0.30802889579996107,0.08386788992668524
0.8743063261241355,1.7654163282765372,0.09275903091190003,-1.7094696661734319,-1.0766933245651003,0.30804106270556475,0.06948340003419873
0.8742110240873514,1.765306953788283,0.09296601436155091,-1.7095195888596169,-1.0766235720885435,0.30806553836029993,0.019537490333042733
0.9490947107039822,1.8533716084614187,-0.05919917679928292,-1.6728098485315286,-1.1328157383471258,0.2885527869263951,-0.01765168988795054
0.9511144689160971,1.8558067668259222,-0.10830735526091584,-1.6718860912472508,-1.1343703881830547,0.27692382869507104,-0.07095263988119359
0.9545404163237576,1.8599446415079783,-0.09729123690257994,-1.6703267678094247,-1.1370121829106166,0.28028049251413345,-0.06465693157648955
0.9322685705840573,1.833208660210995,-0.07514957601735865,-1.6806359175608905,-1.1199450209948694,0.2813519741331676,-0.025810985292671004
0.9073682084269149,1.803772080185924,0.07883778321166914,-1.6926569931092814,-1.1011600768018674,0.3125271125332293,-0.022287459101265922
0.9401245751501341,1.8425951514116015,-0.13300372879532138,-1.6769527889993023,-1.1259363735617856,0.2688738879435698,-0.020680560691876276
0.9325539179116638,1.8335487598399987,-0.08050993454479533,-1.6805012339173389,-1.120162093525334,0.28011960551675097,-0.025094229874220768
0.9445604429427121,1.8479164182132053,-0.09155766249218289,-1.6748957744879003,-1.1293332026756513,0.2797661225000884,-0.07164849973867082
0.9517568068069936,1.856581883611224,-0.09766682926849707,-1.6715930063095388,-1.1348652460910127,0.27965459984225993,-0.0559528286228171
0.937835077266778,1.8398546680226469,-0.07600898871018398,-1.6780208564797379,-1.124187068474144,0.2822326533844463,-0.052056607268622546
0.9423861577614355,1.8453062283785533,-0.09050117991075261,-1.675902010991806,-1.1276669626290987,0.2796047851595141,-0.08172673738652571
0.9424707289509823,1.8454076856063752,-0.11162768446610748,-1.6758627994826443,-1.1277317278974541,0.27449042705333204,0.013669616107252522
0.9424716139433947,1.8454087473316676,-0.11163157371851419,-1.6758623891863187,-1.1277324056506879,0.2744896479554658,-0.010825323725083628
0.9424685224990609,1.8454050385289265,-0.1116179878441255,-1.6758638224310838,-1.1277300381333735,0.27449236947977407,-0.01898815123254601
0.9176812481306503,1.8159061138298462,-0.14081613667748932,-1.6876132552474474,-1.108902613640829,0.2629876626116001,0.007630802825756021
0.9538182387403951,1.8590716254259594,-0.10243251926476836,-1.6706546778253748,-1.136454801997461,0.27887832187288464,-0.07575023602707337
0.9370331828895829,1.8388957805234651,0.0018276065273771125,-1.6783959771998753,-1.1235750046475483,0.30086959781450295,-0.05617367567285834
0.9521281535891462,1.8570301398703428,-0.06735946838644873,-1.6714237214674172,-1.1351514283978918,0.2871613641156159,-0.05544453887316787
0.9466891035081818,1.8504754132112133,-0.03538319258482794,-1.6739144179673051,-1.1309668107326567,0.2938789036754946,-0.05900156934334663
0.9417434711695196,1.844535401003193,-0.012637574465581294,-1.6762001862115845,-1.1271749070998762,0.298375971464879,-0.05550855058754658
0.9480891605020486,1.8521604401871934,-0.06781984708814984,-1.6732709864503055,-1.1320425224630624,0.28624455640928437,-0.057083174129134745
0.9455911160728256,1.8491550121500755,-0.030879075669543538,-1.6744201485895998,-1.1301238887200995,0.2947491274686332,-0.05807709110584521
0.9469607531958839,1.850802235031014,-0.06766329075589106,-1.6737894491261014,-1.1311754503105622,0.2860584913021532,-0.058208185583714774
0.9433957472713365,1.8465177633981122,-0.023051505684820398,-1.6754342991089342,-1.128440351533095,0.29619543654914915,-0.0571591978417534
0.962640713928185,1.8697649506463507,-0.02213399031970992,-1.6666774710839003,-1.1432823841704016,0.30048131165613656,-0.05595371461748155
0.9560097371586265,1.8617221196055302,-0.07090999510622853,-1.669660910504665,-1.1381470387135255,0.28706137275487875,-0.06210875425128662
0.9607676219171981,1.8674895289261078,-0.07244029789421735,-1.6675166604245957,-1.1418294803815763,0.28762992592543446,-0.06292926143320522
0.8819897271305723,1.7742566058726268,0.03655479535788643,-1.7054729050991049,-1.0823314337890129,0.29705649292360886,0.03583850749120302
0.9484577920876213,1.8526043587993926,0.0068041176660541625,-1.6731018389237788,-1.1323259210755228,0.3045555952208186,-0.09140127047365712
0.880064333022328,1.772037160496489,0.044537229878424,-1.706469270372704,-1.0809158689978053,0.2984457267503985,0.06258342796786955
0.9514169530085943,1.8561717376614906,-0.02388023443993261,-1.6717480325563372,-1.1346033960123123,0.29767887880919847,-0.05291592458973661
0.9518319779271618,1.856672614655215,0.02916455611680649,-1.6715587292295937,-1.1349231718104222,0.3107762620912501,-0.08822689257760898
0.932120430261306,1.8330321196751913,0.03597805205643289,-1.6807058666598282,-1.119832342291573,0.3080143031633913,-0.0752476587358799
0.9010360770489764,1.796362081015528,0.017804229653868558,-1.6958002485112442,-1.0964324248812636,0.29688793810536657,0.006453897970769589
0.9428521839617894,1.8458653737533037,0.007802796179474205,-1.6756860108705582,-1.1280238942825704,0.3035774711991354,-0.07205845196347159
0.9382038497653046,1.840295805820136,0.008375459832967374,-1.6778485270102275,-1.1244686517516136,0.302704991752568,-0.0782215474026808
0.9472249647067122,1.8511201633504577,-0.060797185968028696,-1.6736679600582902,-1.1313784131257083,0.28778686310179263,-0.07519756703492243
0.9153296742761104,1.8131321534329368,-0.045357352051500474,-1.6887551544831014,-1.1071324943567014,0.2850871110300483,-0.0371371340084167
0.9269666916506287,1.8269009223685864,-0.06289875925508959,-1.6831509041662422,-1.115919190797994,0.2832446219296376,-0.046361658717605295
0.899103605018104,1.7941067282088814,0.026564127629646755,-1.6967666466890317,-1.0949935714072434,0.2985004265017776,-0.013947181105802973
0.898890541202502,1.7938582386965225,0.026681511744277388,-1.6968734015238938,-1.0948350442817683,0.2984811836674023,-0.016064628729401176
0.8985093301118443,1.7934137302689777,0.026845099220855293,-1.6970645077153579,-1.0945514655192305,0.29843598350222195,-0.014658816717638069
0.9229480810115228,1.8221343749548193,0.013599015101036694,-1.6850730723218956,-1.112877202739564,0.30064339130228696,-0.06920964405192932
0.9630559484645727,1.8702697505548131,-0.02581729745749517,-1.6664918142398133,-1.1436047144257264,0.29965537639589684,-0.06996337626390799
0.9585097846516776,1.8647504011989917,-0.026563416181512974,-1.668531945569834,-1.1400805405389978,0.2985118442194787,-0.07047845492566758
0.9532789758353951,1.858419995964771,-0.027031389817823367,-1.6708998088893232,-1.13603876996182,0.29729695653814303,-0.06949665030067942
0.9518853058589114,1.8567369838040593,0.001012311898905841,-1.671534415146093,-1.1349642672547604,0.30388307890909866,-0.08594114926988394
0.9553979407617691,1.8609818062627126,0.018552857345898777,-1.6699379490689465,-1.1376743724851037,0.30896401462207806,-0.0787902286903462
0.8758776050733755,1.7672206020218149,0.0950815394735679,-1.708647808613903,-1.077843995560563,0.3089305693952282,0.23758383150708245
0.8750667890712637,1.7662893252144551,0.09695367011638396,-1.7090716151854901,-1.0772500729385015,0.3091636682763757,0.1375631296459455
0.8748410124916731,1.766030092965387,0.09747488150993376,-1.7091897370016103,-1.0770847485547699,0.30922842750510726,0.09136170765988429
0.8747940643691353,1.765976192828567,0.09758325734539354,-1.7092143053663431,-1.0770503740134718,0.3092418854513523,0.07836217007988841
0.8747314445543212,1.7659043029169503,0.09772780719803843,-1.7092470781029951,-1.0770045266193922,0.3092598314215922,0.0565158895646258
0.9564716563180675,1.862281266877817,-0.0008849092970196761,-1.669451940137146,-1.1385040388873087,0.3044116455942196,-0.07865972562328091
0.9543078570928519,1.859663463766978,-0.06044015609683477,-1.6704323170616915,-1.1368326631520989,0.28929764586258133,-0.0558169212994131
0.8749838479194352,1.7661940893860186,0.09757085376744686,-1.7091150027580477,-1.0771893365885103,0.3092834467778476,0.16003243806767356
0.8747195585555884,1.7658906576721165,0.09818356466607525,-1.7092532991829938,-1.0769958244444662,0.3093597783848447,0.11547425629455743
0.8745592876575564,1.7657066753819508,0.09855509799780296,-1.709337197297082,-1.0768784909605174,0.3094060240741021,0.07650460455656309
0.874510122898419,1.765650240749572,0.0986690654472344,-1.7093629387741678,-1.0768425002019448,0.3094202038386042,0.05960197517586398
0.8744647199731577,1.7655981258062838,0.09877431092167976,-1.7093867126734823,-1.0768092643146254,0.3094332958967904,0.037756293891739255
0.9561432899749949,1.8618837663375933,0.003559531788770546,-1.6696004741093318,-1.1382502454775323,0.30543541135369306,-0.06645037741954914
0.8748056895422998,1.7659895392883578,0.09943645567314079,-1.7092082216173878,-1.0770588856489758,0.309662344645493,0.18498154283686136
0.8744144607418005,1.765540438431906,0.10035651493738526,-1.709413031704266,-1.0767724746790346,0.30977803173494906,0.12752740558083087
0.8742592232669312,1.7653622692890205,0.10072155237109597,-1.7094943392971436,-1.0766588489793398,0.30982388033429836,0.09536101281551909
0.8741784234749082,1.7652695408726355,0.10091154291396759,-1.70953666822056,-1.0765997124006639,0.3098477316837184,0.07315677856814962
0.8741382709869449,1.7652234624094432,0.10100595430864072,-1.7095577053662145,-1.0765703263674504,0.30985958115326734,0.059075262163927
0.9524777354935985,1.8574522224352545,-0.0009033261173716334,-1.6712644606633287,-1.1354209018560808,0.30354146969138673,-0.08246864212921257
0.956177215076521,1.8619248300941476,-0.019825583549312832,-1.6695851243350606,-1.138276463528954,0.2996810818633695,-0.06240659189548033
0.9597058732031626,1.866200952418383,-0.019521671317709488,-1.667993591054231,-1.1410067143024905,0.3005051531762028,-0.05881987126259449
0.9531465972521741,1.8582600684910318,-0.02000070514336646,-1.6709600197587249,-1.135936664935077,0.2989959349175488,-0.07320494367895886
0.9516781421464743,1.856486940634853,-0.0006544614499412734,-1.6716288813076352,-1.1348046313982225,0.30342940191002943,-0.07115658769905524
0.954298149805395,1.8596517280116995,-0.019939918443116305,-1.6704367237569613,-1.1368251703953134,0.29925470785164565,-0.0653394025577559
0.9078086304203946,1.804288607152026,0.06485223560733061,-1.692439691372638,-1.1014896417266662,0.309357906547827,0.02410452130713755
0.9221718541649684,1.8212151122239608,0.03390546851002758,-1.6854459457257285,-1.1122905532487972,0.30530016404699595,-0.03761781277721424
0.9544088503173319,1.8597855652728796,-0.023984708020903283,-1.6703864749494903,-1.1369106195822516,0.29828342648205697,-0.08778686487505342
0.9494990578349736,1.853858861010396,-0.02843977755076415,-1.6726246503638693,-1.1331268058472896,0.2961598298033814,-0.1035532879287997
0.9195805011693907,1.818149605839172,0.02351133600599804,-1.686694493756435,-1.1103342730760732,0.3022616538493377,-0.015123422402519394
0.9239580249717038,1.8233311166505926,0.023032960767520445,-1.6845887017743282,-1.113640941593085,0.3031087603047054,-0.043617385621799475
0.9101091454242513,1.806989056534335,0.01687926548638888,-1.6913074096747287,-1.103212669912202,0.2986340181012754,-0.02844489412700373
0.9406284896760442,1.8431988749460126,-0.0010033069844874339,-1.6767182933761557,-1.1263217497833904,0.30095916745019785,-0.10727579270779643
0.9564335376462615,1.862235118353378,-0.06575624216386083,-1.6694691783741846,-1.138474574235916,0.288415806520665,-0.028595738642855896
0.9564264471369918,1.8622265343257527,-0.06574450678797503,-1.6694723850124635,-1.1384690935557502,0.28841727889079743,-0.0342684737569922
0.8808987002921724,1.7729986134575766,0.04073831234035128,-1.70603707253976,-1.0815290800517594,0.29776751318258016,0.023079980193470878
0.9190633669409861,1.8175384667454966,0.019569973154688943,-1.6869443481374287,-1.1099442777023034,0.3012148635031269,-0.06528236758316641
0.9481663908076308,1.8522534347218822,0.009585806204992173,-1.6732355399435521,-1.132101890257507,0.3051716750912653,-0.09233644732855283
0.957216474914192,1.8631832140479494,-0.044106528596118924,-1.6691153484793335,-1.139079912177616,0.2939125639374905,-0.056650128298941824
0.9307570058149675,1.8314081090703895,-0.020328851785802463,-1.6813505184057735,-1.1187958127346096,0.29420488868175687,-0.05222500545050648
0.9504549708593222,1.8550112793548301,-0.06106268648801305,-1.6721873546225288,-1.1338625295890103,0.2883700923975273,-0.0494109276153019
0.9111223570654609,1.8081796922327258,0.06477688823201272,-1.690810197226247,-1.1039723755243662,0.3100986809261034,0.06680450196085123
0.9111109366112345,1.8081662675658225,0.06490787710697095,-1.6908157965558783,-1.1039638096242825,0.3101268176942298,0.020796893171244717
0.9111103041864181,1.8081655241576293,0.06491513084225563,-1.690816106630514,-1.1039633352765903,0.31012837579484287,-0.014459817553240458
0.9111107476703456,1.8081660454679203,0.06491004420565599,-1.690815889192588,-1.1039636679099072,0.3101272831867484,-0.0191249558052673
0.9111559906068314,1.8082192288127243,0.06439112837036434,-1.6907937077159887,-1.1039976027052967,0.3100158143723653,0.1276119019649827
0.9111132166365209,1.808168947712203,0.06488172588203142,-1.6908146786741156,-1.1039655197497404,0.3101212003985712,-0.03518231235769385
0.9208853490217621,1.819692563014096,-0.0019159881588378857,-1.6860650787650195,-1.1113189160680081,0.29651423249520176,-0.03460977792270694
0.8962747679561274,1.7908103495351702,-0.00023303566947458558,-1.6981873546792605,-1.092890642366119,0.2916955644730081,0.013396373535668952
0.9163348388147862,1.8143173453706043,-0.0010451161146542466,-1.6882664700694052,-1.107888781767698,0.2957522215044383,-0.0736805840496702
0.9513286359965281,1.8560651688255458,-0.015596195776690174,-1.6717883342083768,-1.13453535931597,0.2996909976848807,-0.07172275024639589
0.9519362278979225,1.856798451017885,-0.041909024770320207,-1.6715112001463641,-1.1350035100338074,0.2933658835585986,-0.0748463289497892
0.9536838852968077,1.8589092553011677,-0.03822395732512116,-1.6707157284652185,-1.1363511366990053,0.2946314633786035,-0.06954634959012417
0.9480356617697832,1.8520960240454811,-0.01557047817261695,-1.6732955436979617,-1.1320013991775804,0.2989977367037998,-0.07937671097759416
0.9492462293451244,1.8535541787610699,-0.0001545161840452999,-1.6727404346941122,-1.132932293073098,0.3030254962989303,-0.08504438106782716
0.939904107784394,1.8423310788486018,0.034495141515702425,-1.6770554492409637,-1.125767808367754,0.3094007043623597,-0.0714902589840031
0.914611172370899,1.8122854406340887,0.02884555377798973,-1.6891050095401585,-1.1065922016987209,0.3024303257700224,-0.06744020712251665
0.9485186307320048,1.8526776329789674,0.03742343644058695,-1.6730739336238312,-1.1323726996110404,0.3120525599455171,-0.07651566705482224
0.9114681550947267,1.8085862226853906,-0.11033014015143987,-1.6906407102066061,-1.1042317717526522,0.26905156503483263,0.028618820723074836
0.9248843676459246,1.8244294853722867,-0.11290006831397943,-1.6841451935142722,-1.1143419100735863,0.27091657574106925,-0.08265520719759219
0.9081988185700709,1.8047463434272875,-0.0025816658339987,-1.6922473177722797,-1.1017816975351864,0.2936661727957231,-0.02169909867849396
0.8816048598829779,1.773812738501234,0.0809115667314419,-1.7056717925707379,-1.0820483315851006,0.30704879396565216,0.22015935080770596
0.8811242260716102,1.773258579481427,0.08201116180986955,-1.7059203628099033,-1.0816948866412321,0.3071878580802161,0.1497720191823172
0.8808612001036155,1.7729553902771613,0.08261284018488753,-1.7060564835060585,-1.0815015123155178,0.307263838864322,0.08963870175975548
0.8808104365527459,1.7728968812602113,0.08272895710244475,-1.706082761983978,-1.0814641952989774,0.307278493102886,0.07241970750307085
0.8807656046471628,1.7728452105403247,0.08283150432806298,-1.706105971858321,-1.0814312397665935,0.30729143234651146,0.05269700527067056
0.9446530169630232,1.8480276335504995,0.007848052070062339,-1.6748530185754618,-1.129404199182746,0.3039807563002473,-0.06687839445462593
0.8777023627519637,1.7693182555338272,0.08514677773979877,-1.7076962862159708,-1.079181800995532,0.3071093696415622,0.17913332470558976
0.8773397035855329,1.76890116187339,0.08593304823079817,-1.7078851462450535,-1.0789157914051068,0.3072034218704112,0.11887075083602319
0.87716171564809,1.7686964942352807,0.08631890959599321,-1.707977881214149,-1.078785261140606,0.30724952600496064,0.07250353991021138
0.8771299491873142,1.7686599685958364,0.08638777433334448,-1.7079944352495167,-1.07876196632796,0.30725775062353367,0.06057168583749573
0.8770910040826007,1.7686151898536409,0.08647220042195165,-1.7080147314898766,-1.0787334079809292,0.3072678322723539,0.04147968874731523
0.8754277533572358,1.7667038563941426,0.08660657749365808,-1.7088828657276045,-1.0775144397272924,0.3069139229680726,0.13156675897580342
0.8751399454934173,1.7663733301484634,0.08720665592393259,-1.709033351515398,-1.0773036468802606,0.3069827758544299,0.06037329897893275
0.8751011664415187,1.7663287999759687,0.08728750693140377,-1.709053633847585,-1.0772752478644407,0.3069920461772273,0.04238629521188107
0.8750861382868541,1.7663115433752428,0.08731883914534168,-1.7090614942979552,-1.0772642425109376,0.3069956382926008,0.03286108447810915
0.8750677930047792,1.7662904779962385,0.08735708708719905,-1.7090710900548343,-1.0772508081218954,0.30700002295447587,0.014302194261966881
0.9442824976283737,1.84758254420504,-0.09349782025776002,-1.6750241876756495,-1.129120068155922,0.2792405968325036,-0.0355722051843257
0.9491366891891327,1.8534221880579067,-0.09464048494129391,-1.6727906154413414,-1.1328480288486455,0.27989334188717313,-0.06613085607824483
0.9255720444048563,1.8252452947188018,-0.128808644183685,-1.6838164259664796,-1.114862557710783,0.26724945568797354,-0.08183494735291101
0.947375779629628,1.8513016649196907,-0.10144302429475235,-1.6735986383257562,-1.1314942825625909,0.2778947874372756,-0.05856662176629165
0.9489355229239445,1.8531798167094906,-0.016868592219175936,-1.6728827959205699,-1.132693296816087,0.29887137599264085,-0.058862098896156796
0.8798143885511598,1.7717492475182341,0.08546799217240605,-1.706598866741917,-1.0807322406025879,0.3076699046024254,0.11841804144511348
0.8796307182618677,1.771537706103218,0.08589020048335469,-1.7066941370980093,-1.0805973217412312,0.30772315545900725,0.06524875107727209
0.8795822067279943,1.7714818373827628,0.08600171103979888,-1.7067193054448278,-1.080561689325019,0.3077372131563554,0.04086798151379144
0.8795521982774854,1.7714472787776354,0.08607068875932364,-1.7067348752781784,-1.0805396482632887,0.30774590754063225,0.008253954307399183
0.9546008004991747,1.8600176564674942,-0.022930107084511812,-1.6702993690061758,-1.1370587998810224,0.29858329731950806,-0.03132544186047588
0.9582597592774724,1.8644473265113155,-0.07378921222829386,-1.668644625683259,-1.1398870299483528,0.28679815962045013,-0.03813850053122084
0.9512856034748454,1.8560132453077203,-0.046696932026491916,-1.6718079735087454,-1.1345022098368147,0.2920583133682899,-0.0021547416001318795
0.9523707847677221,1.8573230807479895,-0.018482158102881504,-1.6713131742357257,-1.1353384527848858,0.2992044049074919,-0.03088344701096869
0.9453632909016305,1.8488811556653089,-0.036365701380804,-1.6745252082264728,-1.1299490649146136,0.2933651991977826,-0.014961711610225494
0.9550752028821933,1.8605913911007317,-0.023094327370982888,-1.6700842153051618,-1.1374251065861178,0.2986430299664995,-0.03729466998458724
0.9374515819778301,1.8393960305005908,0.03947815424864886,-1.6782001861055367,-1.123894316453565,0.3100546379198033,-0.017735148031320747
0.9413934963593726,1.8441157825840089,-0.05695085470942567,-1.6763627009933377,-1.1269070466843916,0.2875523699025351,-0.006776921443214982
0.9257888697095642,1.8255025960173437,-0.06904769104546822,-1.6837128487873867,-1.115026767840487,0.2815448516032075,-0.013246717014928229
0.9550791927914836,1.8605962171834196,-0.06927256857830807,-1.670082406548096,-1.1374281878578205,0.287279339430477,-0.06735059575010702
0.9514548198378153,1.8562174320224831,-0.01809269982283658,-1.6717307547467881,-1.1346325686691139,0.2991057650560821,-0.0322906220902146
0.9579511001201884,1.8640732453147446,-0.07175777773607613,-1.6687837996593005,-1.139648183231149,0.2872383791759657,-0.058100661707628745
0.9524190769199564,1.857381391816554,-0.05669153712996088,-1.6712911771342163,-1.135375680821745,0.2898374485705401,-0.10072106126429795
0.9487511906601855,1.8529577553149725,-0.01515392937460367,-1.6729672915217741,-1.1325515312177286,0.2992514795930675,-0.058782746058292035
